,OBJECTID,PEC_ID,Locality,Name,Owner_Applicant,Street_Address,Parcel_ID,Acres,Building_Sq_Ft,MW_reported,Construction_Type,Build_Status,Notes,Tax_Map_link,Source_link,Lat,Long,Date_Updated,Updated_By,Lat1,Watershed,x,y
173,195,PEC-LDN-0122,Loudoun County,Villages at Leesburg,STACK INFRASTRUCTURE,42830 GOLF CLUB RD,149192542000,33.77,"250,000",,New,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage",https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=149192542000&jur=107&taxyr=2024,"https://www.loudountimes.com/0local-or-not/1local/leesburg-town-council-approves-first-data-center/article_568da46e-d674-11ee-90ca-17b0a49acf18.html#:~:text=0-,A%20map%20shows%20the%2034%2Dacre%20property%20in%20the%20Village,by%20the%20Leesburg%20Town%20Council.&text=The%20Leesburg%20Town%20Council%20voted%206%2D1%20Feb.",39.08773407,-77.51950044,2025-08-06,SEP,39.08773407,,-8629431.315529741,4734246.528196189
174,196,PEC-LDN-0123,Loudoun County,Tuscarora Crossing Landbay 3,BlackChamber Group,Intersection of Crosstrail Blvd and Natchez Dr,150151774000,37.61,"701,400",,New,Proposed,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=150151774000&jur=107&taxyr=2024,https://dgtlinfra.com/blackchamber-group-data-centers-northern-virginia/,39.07723175,-77.53374334,2024-04-10,SEP,39.07723175,,-8631016.82790516,4732740.403619373
175,198,PEC-LDN-0125,Loudoun County,Dulles Trade Center West,10 Trade West Drive LLC/Charles S Kuhn Manager,42670 TRADE WEST DR,161170879000,14.8,"386,800",,New,Proposed,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=161170879000&jur=107&taxyr=2024,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/1623A063-96C6-448D-91CC-B7B3E9DA7B8B?tab=attachments,38.95402228,-77.52864089,2024-04-10,SEP,38.95402228,,-8630448.825769363,4715087.796896186
176,199,PEC-LDN-0126,Loudoun County,ARCOLA,PowerHouse Data Centers,,162151929000,30.0,"614,300",,New,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage",https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=162151929000&jur=107&taxyr=2024,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/5A916D29-F069-42AE-A0B4-5181165CB8A7,38.9441303,-77.53569969,2024-04-10,SEP,38.9441303,,-8631234.607790973,4713671.874149461
177,201,PEC-LDN-0128,Loudoun County,Fadeley Campus,Amazon Data Services Inc,42949 FADELEY LN,162392026000,63.54,"695,321",,Complete,Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=162392026000&jur=107&taxyr=2024&LMparent=20,,38.94895567,-77.52147554,2024-04-10,SEP,38.94895567,,-8629651.18265601,4714362.54547736
178,202,PEC-LDN-0129,Loudoun County,Cross Mill Center,"Kuhn, Charles C/JK Holdings II LLC",20040 SYCOLIN RD,192163918000,20.71,"546,500",,New,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage",https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=192163918000&jur=107&taxyr=2024,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/CD62CC69-C15B-4904-B924-014D7E4659E6,39.06294964,-77.5504794,2024-04-10,SEP,39.06294964,,-8632879.877582248,4730692.583752724
179,203,PEC-LDN-0130,Loudoun County,Project Celtic Phase 1,Google,20680 CELTIC PARK DR,193274995000,145.02,"743,608",,"Operating, Expanding",Existing,Building 1 & 2,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=193186982000&jur=107&taxyr=2024,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/4b096fd7-53cd-49a4-a1c0-32e42413c3c9?tab=attachments,39.05691354,-77.54663178,2025-08-12,SEP,39.05410133,,-8632525.5034,4729709.514799997
180,205,PEC-LDN-0132,Loudoun County,HAYDEN TECHNOLOGIES,HAYDEN TECHNOLOGIES LLC,20491 GOOSE LANDING LN,194498227000,119.07,"563,584",,"Operating, Expanding",Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=194498227000&jur=107&taxyr=2024,,39.05171448,-77.53956054,2025-08-11,SEP,39.05171448,,-8631664.395647004,4729081.937570796
181,206,PEC-LDN-0133,Loudoun County,Tech Park at Brambleton,BlackChamber Group,23896 BELMONT RIDGE RD,202206213000,89.11,"1,700,000",,New,Proposed,,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=202104192000&jur=107&taxyr=2024,https://www.datacenterdynamics.com/en/news/blackchamber-files-to-build-data-center-campus-in-northern-virginias-arcola/,38.95656684,-77.53436487,2024-04-10,SEP,38.95656684,,-8631086.016308272,4715452.053242294
182,207,PEC-LDN-0134,Loudoun County,42139 REEDS FARM LN,Amazon Data Services Inc,42090 REEDS FARM LN,203170856000,90.16,"429,213",,New,Proposed,This project covers multiple parcels. The total acreage is represented here. ,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=203172023000&jur=107&taxyr=2024,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/d3a1ae33-a03c-43b5-9b3f-6918ec841049?tab=attachments,38.94492708,-77.54986629,2025-08-06,SEP,38.94492708,,-8632811.626489246,4713785.916692144
183,208,PEC-LDN-0135,Loudoun County,IAD11,Microsoft Corporation,41840 GROWTH MINDSET LN,203354208000,64.76,"759,405",,Complete,Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=203354208000&jur=107&taxyr=2024&LMparent=20,,38.94816566,-77.55538175,2025-08-06,SEP,38.94816566,,-8633425.60468794,4714249.4654884115
184,210,PEC-LDN-0136,Loudoun County,ALLEGRO SOUTH CAMPUS,YONDR JK 2 LLC,24171 YOUNGWOOD LN,203371445000,34.16,"335,638",,Complete,Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=203371445000&jur=107&taxyr=2024&LMparent=20,,38.94984278,-77.54913757,2024-04-10,SEP,38.94984278,,-8632730.505749917,4714489.5256114565
185,213,PEC-LDN-0139,Loudoun County,IAD 01-04,MICROSOFT CORP,19540 COMPASS CREEK PKWY,235297431000,323.38,"809,314",,Complete,Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=235297431000&jur=107&taxyr=2024,,39.06785528,-77.56021175,2024-04-10,SEP,39.06785528,,-8633963.277828468,4731395.925189157
186,214,PEC-LDN-0140,Loudoun County,Orme Farm Rezoning,Van Metre Communities LLC/Roy Barnett,41451 SHREVE MILL RD,236387331000,11.0,"508,000",,New,Proposed,"Project covers more than one parcel, the acreage represents the combined acreage",https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=236387331000&jur=107&taxyr=2024,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/77A5500B-C85D-4651-A8CD-5788805754F7?tab=attachments,39.05827357,-77.56440787,2024-04-10,SEP,39.05827357,,-8633672.8919,4730185.985100001
187,215,PEC-LDN-0141,Loudoun County,Greenlin Park,Charles S Kuhn/JK Landholdings II LLC,41453 HOGELAND MILL RD,237395293000,85.18,227184,,New,Proposed,Rezoning does not cover the entire parcel,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?UseSearch=no&mode=profileall&pin=237395293000&jur=107&taxyr=2024,https://loudouncountyvaeg.tylerhost.net/prod/selfservice#/plan/F4C18E37-B411-4D35-8027-7822DF69FCE9?tab=attachments,39.05107312,-77.55765381,2024-04-10,SEP,39.05107312,,-8633007.0194,4729710.6461
188,216,PEC-LDN-0142,Loudoun County,24244 QUAIL RIDGE LN,Amazon Data Services Inc,24244 QUAIL RIDGE LN,246200886000,23.47,"412,400",,Complete,Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=246200886000&jur=107&taxyr=2024&LMparent=20,,38.94905003,-77.56043618,2024-04-10,SEP,38.94905003,,-8633988.261261787,4714376.05200807
189,217,PEC-LDN-0143,Loudoun County,Quail Ridge C - D,Amazon Data Services Inc,24214 QUAIL RIDGE LN,246203645000,33.26,"505,200",,Complete,Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/Datalets/Datalet.aspx?mode=commercial&UseSearch=no&pin=246203645000&jur=107&taxyr=2024&card=1&item=0&State=2|1|1|1|1|&items=4,https://www.datacenterdynamics.com/en/news/aws-sells-land-in-manassas-to-stack-buys-land-data-centers-in-loudoun-county-from-stack-owner-ipi/,38.94839095,-77.55883643,2024-04-10,SEP,38.94839095,,-8633810.177906394,4714281.712788106
190,219,PEC-LDN-0145,Loudoun County,DULLES BERRY LC4,CloudHQ,22200 LOUDOUN COUNTY PKWY  ,062256361000,94.16,"1,434,706",,Complete,Existing,Computer Center,https://reparcelasmt.loudoun.gov/pt/datalets/datalet.aspx?mode=profileall&UseSearch=no&pin=062256361000&jur=107&taxyr=2024&LMparent=20,,39.00252011,-77.47227907,2024-04-10,SEP,39.00252011,,-8624174.65666678,4722032.5631431695
191,220,PEC-LOU-0001,Louisa County,Lake Anna Tech Campus,Amazon Data Services Inc,Intersection of Haley Dr and Kentucky Springs Rd,30 48,150.0,"1,700,000",,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,,https://tammypurcell.substack.com/p/more-details-emerge-about-plans-for?utm_source=substack&utm_medium=email,38.04825038,-77.80991453,2024-04-10,SEP,38.04825038,,-8661760.064147733,4586244.217430348
192,221,PEC-LOU-0002,Louisa County,North Creek Tech Campus,Amazon Data Services Inc,Mount Airy Rd,58 32,1400.0,"8,700,000",,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,,https://www.louisacounty.gov/faq.aspx?qid=275,37.96837812,-77.95334145,2024-04-10,SEP,37.96837812,,-8677726.275848184,4574959.664373395
193,222,PEC-MEC-0001,Mecklenburg County,Hillcrest Data Center,Microsoft Corporation,49 COUNTRY LANE,39166,152.88,0,,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://mecklenburg.cama.concisesystems.com/PropertyPage.aspx?id=39166&direct=1,https://www.datacenterdynamics.com/en/news/microsoft-files-for-permit-to-build-data-center-campus-in-mecklenburg-county-virginia/,36.70315068,-78.12708334,2024-04-10,SEP,36.70315068,,-8697067.13457244,4397810.197612722
194,223,PEC-MEC-0002,Mecklenburg County,Microsoft Azure,Microsoft Corporation,925 RIDGE ROAD,3675,854.81,"1,625,704",,"Operating, Expanding",Existing,This project covers multiple parcels. The total acreage has been represented here.,https://mecklenburg.cama.concisesystems.com/PropertyPage.aspx?id=3675&direct=1,,36.69652252,-78.36115852,2024-04-10,SEP,36.69652252,,-8723124.264417386,4396889.937894398
195,224,PEC-MEC-0002A,Mecklenburg County,Microsoft Azure,Microsoft Corporation,925 RIDGE ROAD,38795,0.0,0,,Expansion,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://mecklenburg.cama.concisesystems.com/PropertyPage.aspx?id=38795&direct=1,https://www.datacenters.com/microsoft-azure-east-us-virginia,36.69652252,-78.36115852,2024-04-10,SEP,36.69652252,,-8723124.264417386,4396889.937894398
196,225,PEC-MEC-0003,Mecklenburg County,LYH03 Bailey – Microsoft,Microsoft Corporation,313-A HIGH STREET,39284,369.0,0,,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://mecklenburg.cama.concisesystems.com/PropertyPage.aspx?id=39284&direct=1,https://www.nao.usace.army.mil/Media/Public-Notices/Article/3357496/nao-2022-02394-vmrc-22-v2715-microsoft-data-center-mecklenburg-county-virginia/,36.78062364,-78.46783051,2024-04-10,SEP,36.78062364,,-8734998.936026089,4408572.505400048
197,226,PEC-MON-0001,Montgomery County,Brush Mountain Blacksburg,BRUSH MOUNTAIN DATA CENTER LLC,2200 KRAFT DR STE 2025,240135,0.0,"1,886",,Complete,Existing,,https://realestate.montva.com/datalets/datalet.aspx?mode=profileall&sIndex=2&idx=2&LMparent=20,,37.20372918,-80.41179282,2024-04-10,SEP,37.20372918,,-8951399.830496607,4467542.180170155
198,227,PEC-NOR-0001,Norfolk City,EdgeConneX Norfolk,"Warehouse 888, Llc",3800 VILLAGE AVENUE,1448514202,4.51,"4,610",,Complete,Existing,Partial use of an existing building,https://air.norfolk.gov/#/property/46178100,,36.86186044,-76.23534168,2024-04-10,SEP,36.86186044,,-8486479.416268822,4419869.365519996
199,228,PEC-NOR-0002,Norfolk City,Zone5,Fair Holdings Llc,2415 ALMEDA AVENUE,1458078286,0.79,0,,Complete,Existing,,https://air.norfolk.gov/#/property/19029100,,36.87813023,-76.21607603,2024-04-10,SEP,36.87813023,,-8484334.773921018,4422133.299353809
200,229,PEC-ORA-0001,Orange County,Wilderness Crossing,Amazon Data Services Inc,4447 GERMANNA HWY,01300000000100,2600.0,"5,000,000",,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://orange.cama.concisesystems.com/PropertyPage.aspx?id=5295&direct=1,https://www.battlefields.org/preserve/speak-out/fight-continues-wilderness-battlefield,38.333162,-77.731088,2024-04-10,SEP,38.333162,,-8652985.134967132,4626597.928609743
201,230,PEC-PED-0001,Prince Edward County,Heartland Innovative Technology (HIT) Park,Prince Edward County Industrial Development Authority,230 KELLY LANE,039 A 3,280.36,"1,300,000",,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://epayments.co.prince-edward.va.us/applications/txapps/VPCindex.htm,https://www.co.prince-edward.va.us/economic-development/heartland-innovative-technology-park-210,37.28851551,-78.35012347,2024-04-10,SEP,37.28851551,,-8721895.84827051,4479398.792621073
202,231,PEC-PWM-0001,Prince William County,Gainsville Tech Park,Microsoft Corporation,13050 HANSEN FARM RD, 7496-88-1217,83.0,"1,588,901",,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=264270,https://egcss.pwcgov.org/SelfService#/plan/01fffe17-1fdc-46e3-bd5c-f5795320e7e6?tab=attachments,38.78018509,-77.56898823,2026-03-19,SEP,38.78018509,,-8634940.271113025,4690233.7050110875
203,232,PEC-PWM-0002,Prince William County,KH Data Capital Development,IRON MOUNTAIN DATA CENTERS,11560 HAYDEN RD, 7596-66-0725,16.72,"201,083",,Complete,Existing,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=264279,https://eservice.pwcgov.org/planning/documents/REZ2021-00022.pdf,38.77393129,-77.542342,2024-04-10,SEP,38.77393129,,-8631974.026357865,4689340.708816869
204,235,PEC-PWM-0004,Prince William County,AMAZON DATA SERVICES INC,AMAZON DATA SERVICES INC,15435 JOHN MARSHALL HWY,7298-41-4524,38.5,"453,174",,Complete,Existing,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=014988,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=014988&mtab=property&p=014988,38.81593816,-77.65224836,2025-07-15,SEP,38.81593816,,-8644208.74638801,4695340.482326357
205,236,PEC-PWM-0005,Prince William County,DC 11 DE LLC (Amazon),Amazon Data Services Inc,15395 JOHN MARSHALL HWY,7298-51-5907,28.27,"236,082",,Complete,Existing,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=211089&mtab=property&p=211089,,38.81517405,-77.64867969,2025-07-15,SEP,38.81517405,,-8643811.483860796,4695231.314140737
206,237,PEC-PWM-0006,Prince William County,Gardner Property,Delaware Land LLC,14414 MCGRAWS CORNER,7397-34-3968,82.0,"2,016,620",,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=252670&mtab=property&p=252670,://egcss.pwcgov.org/SelfSerhttpsvice#/plan/54197449-7161-4168-861a-d85676a180a3,38.79580027000,-77.62218909,2026-03-19,SEP,38.79580027,,-8640862.56375799,4692463.778703596
207,238,PEC-PWM-0007,Prince William County,Village Place at Gainesville Technology Park,CTP-I LLC,14403 JOHN MARSHALL HWY,7397-36-4811,45.46,"978,169",,New,Proposed,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=229695,https://www.datacenterdynamics.com/en/news/data-center-campus-gets-rezoning-approval-in-prince-william-county-virginia/,38.80183508,-77.62059944,2026-03-19,SEP,38.80183508,,-8640685.604729453,4693325.767804058
208,239,PEC-PWM-0008,Prince William County,John Marshall CommonsTech Park,CTP-1 LLC,14392 JOHN MARSHALL HWY,7397-46-4281,22.72,"530,000",,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=114169&mtab=property&p=114169,https://egcss.pwcgov.org/SelfService#/plan/823a2554-aa0a-47c1-8c5f-010ff3d947ce,38.80394564000,-77.61686705,2025-07-15,SEP,38.80394564,,-8640270.116975207,4693627.249324495
209,240,PEC-PWM-0009,Prince William County,I-66 and Route 29 Technology Park,NTT Global Data Centers ,14300 JOHN MARSHALL HWY,7397-55-9794,101.95,"2,248,452",,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=013273,https://www.datacenterdynamics.com/en/news/data-center-granted-rezoning-and-special-use-permission-in-prince-william-county-virginia/,38.80079975,-77.61255773,2026-03-19,SEP,38.80079975,,-8639790.405667141,4693177.880052743
210,241,PEC-PWM-0011,Prince William County,PORPOISE VENTURES LLC (Digital Realty Trust),Digital Realty,8217 LINTON HALL RD,7496-07-8757,31.91,"227,465",,Complete,Existing,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=204354&mtab=property&p=204354,,38.77805742,-77.59468079,2024-04-10,SEP,38.77805742,,-8637800.353809405,4689929.880748313
211,242,PEC-PWM-0012,Prince William County,Hunter Property,LHR GAINESVILLE LLC,8613 LINTON HALL RD,7496-25-7319,195.69,4010000,,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=001468,https://www.pwcva.gov/assets/2022-01/Frequently%20Asked%20Questions.1.20.22.pdf,38.77340556,-77.59043269,2026-03-19,SEP,38.77340556,,-8637327.457480563,4689265.642045164
212,243,PEC-PWM-0013,Prince William County,"NOVA MANGO FARMS LLC
C/O CORPORATION SERVICE COMPANY",Google,13001 ROLLINS FORD RD,7496-47-2405,253.92,2427137,,Complete,Existing,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=001687&mtab=property&p=001687,,38.77619086,-77.58340321,2026-03-19,SEP,38.77619086,,-8636544.939346423,4689663.34959671
213,244,PEC-PWM-0014,Prince William County,Delvin Technology Park,"STANLEY MARTIN HOMES, LLC",8900 DEVLIN RD,7496-63-4146,269.85,"3,530,000",,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=264052,https://egcss.pwcgov.org/SelfService#/plan/323d298e-a0ad-4dc7-accd-f6b27b404c50,38.76722353000,-77.57575399,2024-04-10,SEP,38.76722353,,-8635693.432071056,4688382.97752791
214,245,PEC-PWM-0015,Prince William County,SES AMERICOM INC,SES AMERICOM INC,8000 GAINSFORD CT,7496-79-1270,8.23,"20,534",,Complete,Existing,,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mpropertynumber=096967&mtab=property&p=096967,,38.78380889,-77.5723158,2024-04-10,SEP,38.78380889,,-8635310.694511006,4690751.19257455
215,246,PEC-PWM-0016,Prince William County,Gainsville East,Amazon Data Services Inc,5945 WELLINGTON RD,7497-41-7199,116.84,"2,200,000",,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=264261,https://www.datacenterdynamics.com/en/news/aws-qts-and-jk-land-holdings-planning-data-center-developments-in-virginias-prince-william-county/,38.79067647,-77.58797645,2024-04-10,SEP,38.79067647,,-8637054.0300945,4691731.972065224
216,247,PEC-PWM-0017,Prince William County,University Business Park,Microsoft Corporation,13490 UNIVERSITY BLVD,7497-43-7416,130.55,"3,800,000",,New,Proposed,This project covers multiple parcels. The total acreage has been represented here.,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=263077,https://egcss.pwcgov.org/SelfService#/plan/dba835c0-d92e-4f81-aca7-df3546eddf60,38.79445894000,-77.58242368,2024-04-10,SEP,38.79445894,,-8636435.898565607,4692272.198188483
217,248,PEC-PWM-0018,Prince William County,Gainesville Crossing Data Campus,CORSCALE,13700 UNIVERSITY BLVD,7497-45-3874,129.62,"482,223",,"Operating, Expanding",Existing,This project covers multiple parcels. The total acreage has been represented here.,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=265831,https://corscale.com/gainesville-crossing-data-center/,38.80132457000,-77.58030133,2024-04-10,SEP,38.80132457,,-8636199.639644317,4693252.8456884585
218,249,PEC-PWM-0018A,Prince William County,Gainesville Crossing Data Campus,CORSCALE,13700 UNIVERSITY BLVD,7497-45-3874,0.0,"1,817,777",306.0,Expansion,Proposed,This project covers multiple parcels. The total acreage has been represented here. Existing data centers have been removed from the proposed square footage,https://pwc.publicaccessnow.com/PropertyDetail.aspx?mtab=property&mpropertynumber=265831,https://corscale.com/gainesville-crossing-data-center/,38.80132457000,-77.58030133,2024-04-10,SEP,38.80132457,,-8636199.639644317,4693252.8456884585
